web_scraper_order,web_scraper_start_url,prix,type_habit,adress,image
"1771451509-3487","https://sn.coinafrique.com/categorie/vetements-homme?page=5","6 500CFA","Lacoste coton","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344842_uploaded_image1_1748193885.jpg"
"1771451509-3488","https://sn.coinafrique.com/categorie/vetements-homme?page=5","6 500CFA","Lacoste homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344841_uploaded_image1_1748193824.jpg"
"1771451509-3489","https://sn.coinafrique.com/categorie/vetements-homme?page=5","Prix sur demande","Vetement enfants","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344831_uploaded_image1_1748193541.jpg"
"1771451509-3490","https://sn.coinafrique.com/categorie/vetements-homme?page=5","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344833_uploaded_image1_1748193584.jpg"
"1771451509-3491","https://sn.coinafrique.com/categorie/vetements-homme?page=5","6 000CFA","T-shirt coton","Dakar, Sénégal","https://images.coinafrique.com/thumb_5348292_uploaded_image1_1748367024.jpg"
"1771451509-3492","https://sn.coinafrique.com/categorie/vetements-homme?page=5","16 000CFA","Ensemble homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_5348285_uploaded_image1_1748366695.jpg"
"1771451509-3493","https://sn.coinafrique.com/categorie/vetements-homme?page=5","Prix sur demande","Ensemble homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_5348287_uploaded_image1_1748366732.jpg"
"1771451509-3494","https://sn.coinafrique.com/categorie/vetements-homme?page=5","12 000CFA","Getzner Super anium gold original","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5326094_uploaded_image1_1747153147.jpg"
"1771451509-3495","https://sn.coinafrique.com/categorie/vetements-homme?page=5","6 000CFA","T-shirt coton","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5326080_uploaded_image1_1747152559.jpg"
"1771451509-3496","https://sn.coinafrique.com/categorie/vetements-homme?page=5","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5326083_uploaded_image1_1747152731.jpg"
"1771451509-3497","https://sn.coinafrique.com/categorie/vetements-homme?page=5","6 500CFA","Polo Lacoste","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5326067_uploaded_image1_1747152167.jpg"
"1771451509-3498","https://sn.coinafrique.com/categorie/vetements-homme?page=5","7 000CFA","Cargo","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5335721_uploaded_image1_1747671590.jpg"
"1771451509-3499","https://sn.coinafrique.com/categorie/vetements-homme?page=5","6 500CFA","Chemise coton","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5335724_uploaded_image1_1747671672.jpg"
"1771451509-3500","https://sn.coinafrique.com/categorie/vetements-homme?page=5","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5335705_uploaded_image1_1747671181.jpg"
"1771451509-3501","https://sn.coinafrique.com/categorie/vetements-homme?page=5","6 500CFA","Polo Lacoste","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5335709_uploaded_image1_1747671238.jpg"
"1771451509-3502","https://sn.coinafrique.com/categorie/vetements-homme?page=5","5 000CFA","T-shirt coton","Dakar, Sénégal","https://images.coinafrique.com/thumb_5358869_uploaded_image1_1748970821.jpg"
"1771451509-3503","https://sn.coinafrique.com/categorie/vetements-homme?page=5","Prix sur demande","Sous vêtements","Dakar, Sénégal","https://images.coinafrique.com/thumb_5358863_uploaded_image1_1748970741.jpg"
"1771451509-3504","https://sn.coinafrique.com/categorie/vetements-homme?page=5","5 000CFA","Bassin riche","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5334146_uploaded_image1_1747583668.jpg"
"1771451509-3505","https://sn.coinafrique.com/categorie/vetements-homme?page=5","10 000CFA","Tableau  Art","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5321522_uploaded_image1_1746889876.jpg"
"1771451509-3506","https://sn.coinafrique.com/categorie/vetements-homme?page=5","5 000CFA","Bassin riche","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5334143_uploaded_image1_1747583609.jpg"
"1771451509-3507","https://sn.coinafrique.com/categorie/vetements-homme?page=5","5 000CFA","Bassin riche","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5334137_uploaded_image1_1747583506.jpg"
"1771451509-3508","https://sn.coinafrique.com/categorie/vetements-homme?page=5","5 000CFA","Bassin riche","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5334139_uploaded_image1_1747583571.jpg"
"1771451509-3509","https://sn.coinafrique.com/categorie/vetements-homme?page=5","9 500CFA","Ensemble homme","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5364994_uploaded_image1_1749376854.jpg"
"1771451509-3510","https://sn.coinafrique.com/categorie/vetements-homme?page=5","5 000CFA","Vêtement  homme","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5364974_uploaded_image1_1749376464.jpg"
"1771451509-3511","https://sn.coinafrique.com/categorie/vetements-homme?page=5","6 500CFA","Lacoste homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5320644_uploaded_image1_1746830346.jpg"
"1771451509-3512","https://sn.coinafrique.com/categorie/vetements-homme?page=5","5 000CFA","T-shirt coton","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5320652_uploaded_image1_1746830643.jpg"
"1771451509-3513","https://sn.coinafrique.com/categorie/vetements-homme?page=5","7 000CFA","Kaki","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5320629_uploaded_image1_1746829743.jpg"
"1771451509-3514","https://sn.coinafrique.com/categorie/vetements-homme?page=5","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5318674_uploaded_image1_1746735167.jpg"
"1771451509-3515","https://sn.coinafrique.com/categorie/vetements-homme?page=5","15 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5318670_uploaded_image1_1746734969.jpg"
"1771451509-3516","https://sn.coinafrique.com/categorie/vetements-homme?page=5","25 000CFA","Chemise","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5346271_uploaded_image1_1748268399.jpg"
"1771451509-3517","https://sn.coinafrique.com/categorie/vetements-homme?page=5","25 000CFA","Chemise homme","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5346211_uploaded_image1_1748266571.jpg"
"1771451509-3518","https://sn.coinafrique.com/categorie/vetements-homme?page=5","5 000CFA","Bassin riche","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5314920_uploaded_image1_1746554358.jpg"
"1771451509-3519","https://sn.coinafrique.com/categorie/vetements-homme?page=5","6 500CFA","Lacoste homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5314919_uploaded_image1_1746554270.jpg"
"1771451509-3520","https://sn.coinafrique.com/categorie/vetements-homme?page=5","6 500CFA","Lacoste coton","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5314904_uploaded_image1_1746553879.jpg"
"1771451509-3521","https://sn.coinafrique.com/categorie/vetements-homme?page=5","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5314912_uploaded_image1_1746554095.jpg"
"1771451509-3522","https://sn.coinafrique.com/categorie/vetements-homme?page=5","7 000CFA","Jean homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5314908_uploaded_image1_1746554002.jpg"
"1771451509-3523","https://sn.coinafrique.com/categorie/vetements-homme?page=5","40 000CFA","Tenue Africaine","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360278_uploaded_image1_1749046194.jpg"
"1771451509-3524","https://sn.coinafrique.com/categorie/vetements-homme?page=5","6 500CFA","Lacoste homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5313316_uploaded_image1_1746471140.jpg"
"1771451509-3525","https://sn.coinafrique.com/categorie/vetements-homme?page=5","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5313321_uploaded_image1_1746471279.jpg"
"1771451509-3526","https://sn.coinafrique.com/categorie/vetements-homme?page=5","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5313236_uploaded_image1_1746467678.jpg"
"1771451509-3527","https://sn.coinafrique.com/categorie/vetements-homme?page=5","6 500CFA","Lacoste homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5310613_uploaded_image1_1746312787.jpg"
"1771451509-3528","https://sn.coinafrique.com/categorie/vetements-homme?page=5","7 500CFA","Paquet Tshirt cotton 100℅","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5306801_uploaded_image1_1746115281.jpg"
"1771451515-3529","https://sn.coinafrique.com/categorie/vetements-homme?page=4","2 500CFA","Chaussures homme","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5446085_uploaded_image1_1753712713.jpg"
"1771451515-3530","https://sn.coinafrique.com/categorie/vetements-homme?page=4","15 000CFA","Tee-shirts","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_5439394_uploaded_image1_1753370451.jpg"
"1771451515-3531","https://sn.coinafrique.com/categorie/vetements-homme?page=4","15 000CFA","Pantalon kakis et chemise","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5438939_uploaded_image1_1753357818.jpg"
"1771451515-3532","https://sn.coinafrique.com/categorie/vetements-homme?page=4","5 000CFA","Pantalon Kaki","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5438593_uploaded_image1_1753346732.jpg"
"1771451515-3533","https://sn.coinafrique.com/categorie/vetements-homme?page=4","Prix sur demande","Polo","Dakar, Sénégal","https://images.coinafrique.com/thumb_5435176_uploaded_image3_1753183801.jpeg"
"1771451515-3534","https://sn.coinafrique.com/categorie/vetements-homme?page=4","6 500CFA","Polo","Dakar, Sénégal","https://images.coinafrique.com/thumb_5435168_uploaded_image1_1753183652.jpg"
"1771451515-3535","https://sn.coinafrique.com/categorie/vetements-homme?page=4","13 000CFA","Ensemble homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_5435162_uploaded_image1_1753183547.jpg"
"1771451515-3536","https://sn.coinafrique.com/categorie/vetements-homme?page=4","12 500CFA","Chemise pour homme","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5389835_uploaded_image1_1750768990.jpg"
"1771451515-3537","https://sn.coinafrique.com/categorie/vetements-homme?page=4","4 000CFA","Sous-vêtements homme","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422821_uploaded_image1_1752506033.jpg"
"1771451515-3538","https://sn.coinafrique.com/categorie/vetements-homme?page=4","8 000CFA","Pantalon Kaki","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422160_uploaded_image1_1752480748.jpg"
"1771451515-3539","https://sn.coinafrique.com/categorie/vetements-homme?page=4","8 000CFA","Pantalon jean","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422157_uploaded_image1_1752480645.jpg"
"1771451515-3540","https://sn.coinafrique.com/categorie/vetements-homme?page=4","7 000CFA","Lacoste homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422133_uploaded_image1_1752479744.jpg"
"1771451515-3541","https://sn.coinafrique.com/categorie/vetements-homme?page=4","150CFA","Ensemble homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5421926_uploaded_image1_1752455963.jpg"
"1771451515-3542","https://sn.coinafrique.com/categorie/vetements-homme?page=4","150CFA","Ensemble homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5421925_uploaded_image1_1752455865.jpg"
"1771451515-3543","https://sn.coinafrique.com/categorie/vetements-homme?page=4","150CFA","Ensemble homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5421924_uploaded_image1_1752455779.jpg"
"1771451515-3544","https://sn.coinafrique.com/categorie/vetements-homme?page=4","8 000CFA","Tshirt coton","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374565_uploaded_image1_1749920402.jpg"
"1771451515-3545","https://sn.coinafrique.com/categorie/vetements-homme?page=4","8 000CFA","Shorts coton","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374534_uploaded_image1_1749919474.jpg"
"1771451515-3546","https://sn.coinafrique.com/categorie/vetements-homme?page=4","10 000CFA","Sorts coton djiene","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374540_uploaded_image1_1749919718.jpg"
"1771451515-3547","https://sn.coinafrique.com/categorie/vetements-homme?page=4","10 000CFA","Sorts cotton djiene","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374538_uploaded_image1_1749919612.jpg"
"1771451515-3548","https://sn.coinafrique.com/categorie/vetements-homme?page=4","Prix sur demande","Bonet","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374410_uploaded_image1_1749913289.jpg"
"1771451515-3549","https://sn.coinafrique.com/categorie/vetements-homme?page=4","15 000CFA","Djialab Homme","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374420_uploaded_image1_1749913604.jpg"
"1771451515-3550","https://sn.coinafrique.com/categorie/vetements-homme?page=4","10 000CFA","Djialab  Homme","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374415_uploaded_image1_1749913505.jpg"
"1771451515-3551","https://sn.coinafrique.com/categorie/vetements-homme?page=4","15 000CFA","Djialabé","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374429_uploaded_image1_1749913872.jpg"
"1771451515-3552","https://sn.coinafrique.com/categorie/vetements-homme?page=4","11 000CFA","Chemise africaine","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5421027_uploaded_image1_1752406068.jpg"
"1771451515-3553","https://sn.coinafrique.com/categorie/vetements-homme?page=4","35 000CFA","Boubou homme traditionnel","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5414801_uploaded_image1_1752066925.jpg"
"1771451515-3554","https://sn.coinafrique.com/categorie/vetements-homme?page=4","8 000CFA","Polo en coton","Dakar, Sénégal","https://images.coinafrique.com/thumb_5405576_uploaded_image1_1751582047.jpg"
"1771451515-3555","https://sn.coinafrique.com/categorie/vetements-homme?page=4","7 000CFA","Pantalon bas large","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380940_uploaded_image1_1750267409.jpg"
"1771451515-3556","https://sn.coinafrique.com/categorie/vetements-homme?page=4","9 000CFA","Ensemble short","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380938_uploaded_image1_1750267359.jpg"
"1771451515-3557","https://sn.coinafrique.com/categorie/vetements-homme?page=4","1 000CFA","Caleçons","Dakar, Sénégal","https://images.coinafrique.com/thumb_5366447_uploaded_image1_1749473882.jpg"
"1771451515-3558","https://sn.coinafrique.com/categorie/vetements-homme?page=4","8 000CFA","Pantalon kaki","Dakar, Sénégal","https://images.coinafrique.com/thumb_5379655_uploaded_image1_1750203441.jpg"
"1771451515-3559","https://sn.coinafrique.com/categorie/vetements-homme?page=4","14 000CFA","Ensemble lacoste+ kaki","Dakar, Sénégal","https://images.coinafrique.com/thumb_5379656_uploaded_image1_1750203540.jpg"
"1771451515-3560","https://sn.coinafrique.com/categorie/vetements-homme?page=4","10 000CFA","Jalaba homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_5362186_uploaded_image1_1749145293.jpg"
"1771451515-3561","https://sn.coinafrique.com/categorie/vetements-homme?page=4","7 000CFA","Pantalon bas large","Dakar, Sénégal","https://images.coinafrique.com/thumb_5387381_uploaded_image1_1750640217.jpg"
"1771451515-3562","https://sn.coinafrique.com/categorie/vetements-homme?page=4","15 000CFA","Ensemble short","Dakar, Sénégal","https://images.coinafrique.com/thumb_5387379_uploaded_image1_1750639839.jpg"
"1771451515-3563","https://sn.coinafrique.com/categorie/vetements-homme?page=4","8 000CFA","Polo en coton","Dakar, Sénégal","https://images.coinafrique.com/thumb_5361125_uploaded_image1_1749079937.jpg"
"1771451515-3564","https://sn.coinafrique.com/categorie/vetements-homme?page=4","7 000CFA","Pantalon homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_5364547_uploaded_image1_1749327860.jpg"
